"title","url","stars","name","reviewUrl","text"
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","5","Y. J Sarah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xScU5YaHNkbVJpVnpCMFdpMVphMlp4WHpkSk4yYxAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOlRqNXhsdmRiVzB0Wi1Za2ZxXzdJN2c%7C0dJXhXiRDSE%7C?hl=id","Untuk cita rasa gudeg, gudeg ini menurut saya ok, tidak terlalu kemanisan, karna, gudeg itu identik dengan segala yang manis, baik kuah opor nya, sayur nangka dan bacem an nya, tetapi untuk yang satu ini, rasa manisnya pas. Hanya saja memang, untuk makan disini, jika tidak datang pagi2 lebih baik datang agak malam (dengan konsekuensi beberapa menu habis) sebab, bila di jam normal waktu makan, siap2 mengantri panjang."
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","1","Noni cahayani Amiko","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psUGNGQmFPREJWV0ZSaE1WOUlWM2c0Ykd3elpGRRAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOjlPcFBaODBVWFRhMV9IV3g4bGwzZFE%7C0dJXFm9uE58%7C?hl=id","Gaada masalah dengan makananya, tapi kmu punya usaha yg terbilang rame kog bisa bisa nya ga nyewa lahan buat parkir?!!
Itu parkir di jalan umum, paham gak kalau buat macet! Nyusahin aja..
Yg kaya 1 orang yg harus susah 1 kota, duitnya buat sewa lahan parkir dongggg
Heran"
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","1","Rijal Haidar","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tZNU1HaGxVR2hIVW5oSlpFMW9WMk5CVGxaRVZGRRAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOkY5MGhlUGhHUnhJZE1oV2NBTlZEVFE%7C0dJW51tVMRx%7C?hl=id","ga ada masalah sama makanannya, parkirnya menuhin jalan. itu jalan umum kak bukan jalan lo sendiri"
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","1","Arnold Lasut","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twUWVsRmhTVjgwV1ROYVNVVTJTa1ZpWTI5dmJVRRAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOkpQelFhSV80WTNaSUU2SkViY29vbUE%7C0dJW-MZ0Pb4%7C?hl=id","Sewa lahan buat parkiran !"
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","4","awis jalan-jalan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wTFNYRlVkRU5oV1VGRkxVZFBhMDFPUVdwd05IYxAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOnpLSXFUdENhWUFFLUdPa01OQWpwNHc%7C0dJVEc-mdPd%7C?hl=id","gudegnya enak, tipe berkuah yg kurang manisnya. pelayanan staff ramah dan cepat.
masukan tolong... tolong banget sediakan kantong parkir. kita yg makan jadi kurang nyaman karena parkir merasa mengganggu lalu lintas jalan di sekitarnya.😌🙏🙏"
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","5","Silvia Djuarto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25JMFRqWk1PSFpGTTJKYWMwdHFWMFEwWVVSTWJIYxAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOnI0TjZMOHZFM2Jac0tqV0Q0YURMbHc%7C0dJU8B4WLqY%7C?hl=id","Personally lebih suka gudeg ini drpd yujum krn ini lebih gurih asin sedangkan yujum manis bener. Beli utk bungkus dan pelayanan cukup cepat. Bisa dgn box atau daun. Tp saran lebih baik dgn box biar kuah2 ga langsung tercampur dan bikin cepat basi. Tmpt makan cukup luas. Tp area outdoornya kalau pagi, panas banget."
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","1","galuh swandari","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oRk5rMXJjSHBaTUZKcFFuUmlSVkZhT1U5SVFtYxAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOmhFNk1rcHpZMFJpQnRiRVFaOU9IQmc%7C0dJI70487_0%7C?hl=id",
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","5","Imam freeman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KTWRFOVRXamx2YVRsc2MxOXBkbnBLYVhCVlVtYxAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOmJMdE9TWjlvaTlsc19pdnpKaXBVUmc%7C0dJHup63cFa%7C?hl=id",
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","5","antonius dudun","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xFdGFHSnhVSFpNWDJGalJ6UkthbVpzVmtaMWJtYxAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOlEtaGJxUHZMX2FjRzRKamZsVkZ1bmc%7C0dJGG57iZ0A%7C?hl=id","Gudeg basah, gurih, manisnya pas buat yang tidak suka manis. Pas makan malam suka penuh, antri"
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","3","Septia Yudha Rennaningtyas","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xScmJXeGhkMGR5YUZBMGNtcGlVRUZPU2t0U1ZrRRAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOlRrbWxhd0dyaFA0cmpiUEFOSktSVkE%7C0dJD9l_f88O%7C?hl=id","Enak aja, tapi bukan yg terbaik. Manis doang rasanya, kurang gurih, kurang terasa bumbunya. Tempatnya asik kalo malem, klo siang wassalam. Heran kenapa rame buangettt"
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","5","dimas rury","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWSVdUWmFXbUp6Vm5KZloweFJkRWRFVTFrNU9YYxAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOlVIWTZaWmJzVnJfZ0xRdEdEU1k5OXc%7C0dJBpofZnzg%7C?hl=id",
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","1","Sakura Azzahra","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWWVlURm9VM0E1YjJKVmVEaFNSemt5YjB4NFdXYxAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOjVYYTFoU3A5b2JVeDhSRzkyb0x4WWc%7C0dJBk8XmRme%7C?hl=id","Baru nyoba, biasa bangettt.. Enak gudeg Yu Djum.. Udah gt pelayannya judes!! Mana parkirnya semrawut bikin macet.. Penasaran ajja kok rame n bikin macet seenak apa.. Ternyata rasanya biasa bangett.. Minimal pelayannya ditingkatkan lg tuu, di brifing kek jgn sampe judes ke pembeli"
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","5","imas Ummu ja'far (0789_Imas Marsela)","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCd01XOU5RWFJHWHpaMk1EaHZWVmxuUm14a2IyYxAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOjBwMW9NQXRGXzZ2MDhvVVlnRmxkb2c%7C0dJAeIXRLnU%7C?hl=id","Makanan nya Enakk,, tapi ngntri banget nunggu meja kosong dan geurah..."
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","5","Daniel Tanan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwTk1sZHBhRmxmYjA5dk5rZHFVMmxZV21sMmVrRRAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOlpNMldpaFlfb09vNkdqU2lYWml2ekE%7C0dJ8tjQtfmR%7C?hl=id",
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","4","Randy Kurniawan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSbWFVNDVSbVYwT1RsM1puVjFSVzE2UmpKTFJrRRAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOkRmaU45RmV0OTl3ZnV1RW16RjJLRkE%7C0dJ8GTXCLCK%7C?hl=id","+ : kualitas makanan baik
- : tidak ada waiting list. Customer cari meja sendiri & menunggu org yg lg mkn. Siapa cepat dia dapat."
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","1","Didik Itopurwonegoro","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aaWIzaFBNbEpEVDFKaFh6WTJOMHQ1YWxwcE5sRRAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOnZib3hPMlJDT1JhXzY2N0t5alppNlE%7C0dJ7k_0KRZW%7C?hl=id","Pelayanan ketus, tempat panas, parkir susah dan rasa ayam kayak opor, kreceknya biasa saja."
"Gudeg Sagan","https://www.google.com/maps/search/?api=1&query=Gudeg%20Sagan&query_place_id=ChIJteEkQlRZei4R2SGA1sRmVzY","5","Anita L18RA","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGWVZtMUVYMUYzTTJJdFF6TXplWEZZZFhaMFNFRRAB!2m1!1s0x0:0x365766c4d68021d9!3m1!1s2@1:CAIQACodChtycF9oOjFYVm1EX1F3M2ItQzMzeXFYdXZ0SEE%7C0dJ7jngUc1P%7C?hl=id","Datang pas mendekati libur natal
HR biasa BKN HR libur
Ramai banget tempat duduk full
Mkn dibawa plg Krn tempatnya GK memungkinkan. Rasa nya enk TDK terlalu manis sesuai ada gurihnya."
